code,parent_code,name,level,default_unit
M_Juice_appl,fm,"market product juice, apple, single strength",1,
M_Juice_frui,fm,"market product juice, fruit nes",1,
M_Juice_grapes,fm,"market product juice, grape",1,
M_Juice_grapef,fm,"market product juice, grapefruit, concentrated",1,
M_Juice_grapfrt,fm,"market product juice, grapefruit",1,
M_Juice_lemo_con,fm,"market product juice, lemon, concentrated",1,
M_Juice_lemo,fm,"market product juice, lemon, single strength",1,
M_Juice_mang,fm,"market product juice, mango",1,
M_Juice_oran_con,fm,"market product juice, orange, concentrated",1,
M_Juice_oran,fm,"market product juice, orange, single strength",1,
M_Juice_pine_con,fm,"market product juice, pineapple, concentrated",1,
M_Juice_pine,fm,"market product juice, pineapple",1,
M_Juice_tang,fm,"market product juice, tangerine",1,
M_Juice_toma,fm,"market product juice, tomato",1,
M_Juice_vege,fm,"market product juice, vegetables nes",1,
M_Mangp,fm,market product mango pulp,1,
M_Mush_can,fm,"market product mushrooms, canned",1,
M_Mush_dry,fm,"market product mushrooms, dried",1,
M_Nuts,fm,"market product nuts, prepared (exc. groundnuts)",1,
M_Pined,fm,"market product production of pineapples, canned",1,
M_Sweed,fm,market product sweet corn prep or preserved,1,
M_Tomae,fm,"market product tomatoes, paste",1,
M_Tomad,fm,"market product tomatoes, peeled",1,
M_Vegeh,fm,"market product vegetables, homogenized preparations",1,
M_Almod,fm,market product almonds shelled,1,
M_Apriy,fm,"market product apricots, dry",1,
M_Brazd,fm,"market product brazil nuts, shelled",1,
M_Cashd,fm,"market product cashew nuts, shelled",1,
M_Cassd,fm,market product cassava dried,1,
M_Figsd,fm,market product figs dried,1,
M_Grou_shld,fm,"market product groundnuts, shelled",1,
M_Haze_shld,fm,"market product hazelnuts, shelled",1,
M_Kapod,fm,market product kapokseed shelled,1,
M_Plum,fm,market product plums dried (prunes),1,
M_Walnd,fm,"market product walnuts, shelled",1,
M_Ckcopra,fm,"market product cake, copra",1,
M_Ckcotton,fm,"market product cake, cottonseed",1,
M_Ckgound,fm,"market product cake, groundnuts",1,
M_Ckkapok,fm,"market product cake, kapok",1,
M_Cklins,fm,"market product cake, linseed",1,
M_Ckmaize,fm,"market product cake, maize",1,
M_Ckmust,fm,"market product cake, mustard",1,
M_Ckpalm,fm,"market product cake, palm kernel",1,
M_Ckrapes,fm,"market product cake, rapeseed",1,
M_Ckriceb,fm,"market product cake, rice bran",1,
M_Cksaffl,fm,"market product cake, safflower",1,
M_Cksesam,fm,"market product cake, sesame seed",1,
M_Cksoyb,fm,"market product cake, soybeans",1,
M_Cksunf,fm,"market product cake, sunflower",1,
M_Margd,fm,"market product margarine, liquid",1,
M_Margt,fm,"market product margarine, short",1,
M_Oil_coco,fm,"market product oil, coconut (copra)",1,
M_Oil_cott,fm,"market product oil, cottonseed",1,
M_Oil_grou,fm,"market product oil, groundnut",1,
M_Oil_hemp,fm,"market product oil, hempseed",1,
M_Oil_hydr,fm,"market product oil, hydrogenated",1,
M_Oil_kapo,fm,"market product oil, kapok",1,
M_Oil_lins,fm,"market product oil, linseed",1,
M_Oil_maiz,fm,"market product oil, maize",1,
M_Oil_must,fm,"market product oil, mustard",1,
M_Oil_olivres,fm,"market product oil, olive residues",1,
M_Oil_olive,fm,"market product oil, olive, virgin",1,
M_Oil_pal_ker,fm,"market product oil, palm kernel",1,
M_Oil_palm,fm,"market product oil, palm",1,
M_Oil_popp,fm,"market product oil, poppy",1,
M_Oil_rape,fm,"market product oil, rapeseed",1,
M_Oil_rice,fm,"market product oil, rice bran",1,
M_Oil_saff,fm,"market product oil, safflower",1,
M_Oil_sesa,fm,"market product oil, sesame",1,
M_Oil_soyb,fm,"market product oil, soybean",1,
M_Oil_sunf,fm,"market product oil, sunflower",1,
M_Peanr,fm,pmarket product peanut butter,1,
M_Soyard,fm,market product soya curd,1,
M_Soyate,fm,smarket product oya paste,1,
M_Soyace,fm,market product soya sauce,1,
M_Butt_buff,fm,market product buffalo milk,1,
M_Butt_sheep,fm,"market product butter and ghee, sheep milk",1,
M_Butts,fm,bmarket product utter of karite nuts,1,
M_Butt_cow,fm,"market product butter, cow milk",1,
M_Butt_goat,fm,"market product butter, goat milk",1,
M_Buttk,fm,"market product buttermilk, curdled, acidified milk",1,
M_Casen,fm,cmarket product asein,1,
M_Chee_buff,fm,market product cheese of buffalo milk,1,
M_Chee_goat,fm,"market product cheese, goat milk",1,
M_Chee_proc,fm,"market product cheese, processed",1,
M_Chee_sheep,fm,"market product cheese, sheep milk",1,
M_Chee_cow_sk,fm,"market product cheese, skimmed cow milk",1,
M_Chee_cow_wh,fm,"market product cheese, whole cow milk",1,
M_Creah,fm,cmarket product ream fresh,1,
M_Ghee_buff,fm,"market product ghee, buffalo milk",1,
M_Ghee_cow,fm,"market product ghee, butteroil of cow milk",1,
M_Ice_e,fm,market product ice cream and edible ice,1,
M_Milk_dry,fm,"market product milk, dry buttermilk",1,
M_Milk_prod,fm,"market product milk, products of natural constituents nes",1,
M_Milk_skim_buff,fm,"market product milk, skimmed buffalo",1,
M_Milk_skim_cow,fm,"market product milk, skimmed cow",1,
M_Milk_skim_dried,fm,"market product milk, skimmed dried",1,
M_Milk_skim_she,fm,"market product milk, skimmed sheep",1,
M_Tallw,fm,market product tallow,1,
M_Wheye,fm,"market product whey, cheese",1,
M_Whey_con,fm,"market product whey, condensed",1,
M_Whey_dry,fm,"market product whey, dry",1,
M_Wheyh,fm,"market product whey, fresh",1,
M_Yoght,fm,market product yoghurt,1,
M_Bran_bar,fm,"market product bran, barley",1,
M_Bran_buc,fm,"market product bran, buckwheat",1,
M_Bran_cer,fm,"market product bran, cereals nes",1,
M_Bran_fon,fm,"market product bran, fonio",1,
M_Bran_mai,fm,"market product bran, maize",1,
M_Bran_mil,fm,"market product bran, millet",1,
M_Bran_mix,fm,"market product bran, mixed grains",1,
M_Bran_oat,fm,"market product bran, oats",1,
M_Bran_pul,fm,"market product bran, pulses",1,
M_Bran_ric,fm,"market product bran, rice",1,
M_Bran_rye,fm,"market product bran, rye",1,
M_Bran_sor,fm,"market product bran, sorghum",1,
M_Bran_tri,fm,"market product bran, triticale",1,
M_Bran_whe,fm,"market product bran, wheat",1,
M_Flour_barl,fm,"market product flour, barley and grits",1,
M_Flour_buck,fm,"market product flour, buckwheat",1,
M_Flour_cass,fm,"market product flour, cassava",1,
M_Flour_foni,fm,"market product flour, fonio",1,
M_Flour_frui,fm,"market product flour, fruit",1,
M_Flour_maiz,fm,"market product flour, maize",1,
M_Flour_mill,fm,"market product flour, millet",1,
M_Flour_mixe,fm,"market product flour, mixed grain",1,
M_Flour_must,fm,"market product flour, mustard",1,
M_Flour_pota,fm,"market product flour, potatoes",1,
M_Flour_puls,fm,"market product flour, pulses",1,
M_Flour_rice,fm,"market product flour, rice",1,
M_Flour_root,fm,"market product flour, roots and tubers nes",1,
M_Flour_rye,fm,"market product flour, rye",1,
M_Flour_sorg,fm,"market product flour, sorghum",1,
M_Flour_trit,fm,"market product flour, triticale",1,
M_Flour_whea,fm,"market product flour, wheat",1,
M_Gluten_mais,fm,"market product gluten, maize",1,
M_Gluten_rice,fm,"market product gluten, rice",1,
M_Gluten_wht,fm,"market product gluten, wheat",1,
M_Malt_ext,fm,market product malt extract,1,
M_Maltt,fm,market product malt,1,
M_Rice_brok,fm,"market product rice, broken",1,
M_Rice_husk,fm,"market product rice, husked",1,
M_Rice_mill,fm,"market product rice, milled",1,
M_Rice_milhusk,fm,"market product rice, milled/husked",1,
M_Starch_cass,fm,"market product starch, cassava",1,
M_Starch_maiz,fm,"market product starch, maize",1,
M_Starch_pota,fm,"market product starch, potatoes",1,
M_Starch_rice,fm,"market product starch, rice",1,
M_Starch_whea,fm,"market product starch, wheat",1,
M_Tapia,fm,"market product tapioca, cassava",1,
M_Tapis,fm,"market product tapioca, potatoes",1,
M_Macai,fm,market product macaroni,1,
M_Frucr,fm,"market product fructose and syrup, other",1,
M_Gluce,fm,market product glucose and dextrose,1,
M_Molas,fm,market product molasses,1,
M_Isoge,fm,market product production of iron ores,1,
M_Sugarn,fm,market product sugar nes,1,
M_Sugar_nc,fm,market product sugar non-centrifugal,1,
M_Sugar_rc,fm,market product sugar raw centrifugal,1,
M_Chocs,fm,market product chocolate products nes,1,
M_Coco_but,fm,"market product cocoa, butter",1,
M_Coco_husk,fm,"market product cocoa, husks, shell",1,
M_Coco_pas,fm,"market product cocoa, paste",1,
M_Coco_pow,fm,"market product cocoa, powder & cake",1,
M_Cocod,fm,"market product coconuts, desiccated",1,
M_Coff_ext,fm,"market product coffee, extracts",1,
M_Coffe_roas,fm,"market product coffee, roasted",1,
M_Coff_sub,fm,"market product coffee, substitutes containing coffee",1,
M_Barld,fm,"market product barley, pearled",1,
M_Barlt,fm,"market product barley, pot",1,
M_Bread,fm,market product bread,1,
M_Cer_prep,fm,market product cereal preparations nes,1,
M_Cer_brkf,fm,"market product cereals, breakfast",1,
M_Flour_nes,fm,market product food prep nes,1,
M_Mixes,fm,market product mixes and doughs,1,
M_Pasty,fm,"market product pastry,  market of",1,
M_Wafes,fm,market product wafers,1,
M_Wine,fm,market product production of wine,1,
M_Beer_maiz,fm,market product beer of mais,1,
M_Beer_millet,fm,market product beer of millet,1,
M_Beer_sorg,fm,market product beer of sorghum,1,
M_Bev_dstl,fm,"market product beverages, distilled alcoholic",1,
M_Bev_ferm,fm,"market product beverages, fermented rice",1,
M_Cider,fm,market product cider,1,
M_Beer_barl,fm,market product beer of barley,1,
M_TOBC,fm,market product tobacco product,1,
M_TEXT,fm,market product textile,1,
M_GARM,fm,market product wearing apparel; fur,1,
M_LETH,fm,market product leather and leather product,1,
M_PULP,fm,market product pulp,1,
M_PAPE,fm,market product paper and paper products,1,
M_MDIA,fm,market product printed matter and recorded media,1,
M_RUBP,fm,market product production of rubber and plastic products,1,
M_BRIK,fm,"market product production of bricks, tiles and construction products, in baked clay",1,
M_CRMC,fm,market product production of ceramic goods,1,
M_CMNT,fm,"market product production of cement, lime and plaster",1,
M_ONMM,fm,market product production of other non-metallic mineral products,1,
M_PREM,fm,market product production of precious metals,1,
M_ALUM,fm,market product production of aluminium and aluminium products,1,
M_LZTP,fm,"market product production of lead, zinc and tin and products thereof",1,
M_COPP,fm,market product production of copper products,1,
M_ONFM,fm,market product production of other non-ferrous metal products,1,
M_NUCF,fm,market product production of nuclear fuel,1,
M_METC,fm,fmarket product oundry work services,1,
M_FABM,fm,"market product production of fabricated metal products, except machinery and equipment",1,
M_ELMA,fm,market product production of electrical machinery and apparatus n.e.c.,1,
M_OFMA,fm,market product production of office machinery and computers,1,
M_RATV,fm,"market product production of radio, television and communication equipment and apparatus",1,
M_MEIN,fm,"market product production of medical, precision and optical instruments, watches and clocks",1,
M_MACH,fm,market product production of machinery and equipment n.e.c.,1,
M_OTRE,fm,market product production of other transport equipment,1,
M_POWT,fm,market product production of transmission services of electricity,1,
M_POWD,fm,market product production of distribution and trade services of electricity,1,
M_GASD,fm,market product production of distribution services of gaseous fuels through mains,1,
M_HWAT,fm,market product production of steam and hot water supply services,1,
M_WATR,fm,"market product production of collected and purified water, distribution services of water",1,
M_STEL,fm,market product production of basic iron and steel and of ferro-alloys and first products thereof,1,
M_GLAS,fm,market product production of glass and glass products,1,
M_PLAS,fm,"market product production of plastics, basic",1,
M_RYMS,fm,market product production of secondary raw materials,1,
M_SDCL,fm,market product sand and clay,1,
M_WOOD,fm,market product wood and straw (except furniture),1,
M_CONS,fm,market product production of construction work,1,
M_TDFU,fm,market product production of retail trade services of motor fuel,1,
M_TDMO,fm,"market product production of sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1,
M_TDWH,fm,"market product production of wholesale trade and commission trade services, except of motor vehicles and motorcycles",1,
M_TDRT,fm,"market product production of retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods",1,
M_TLND,fm,market product production of other land transportation services,1,
M_TRAI,fm,market product production of railway transportation services,1,
M_TPIP,fm,market product production of transportation services via pipelines,1,
M_TWAI,fm,market product production of inland water transportation services,1,
M_TWAS,fm,market product production of sea and coastal water transportation services,1,
M_TAIR,fm,market product production of air transport services,1,
M_TAUX,fm,market product production of supporting and auxiliary transport services; travel agency services,1,
M_PTEL,fm,market product production of post and telecommunication services,1,
M_HORE,fm,market product production of hotel and restaurant services,1,
M_RECR,fm,"market product recreational, cultural and sporting services",1,
M_COMP,fm,market product production of computer and related services,1,
M_FINT,fm,"market product production of financial intermediation services, except insurance and pension funding services",1,
M_FINS,fm,"market product production of insurance and pension funding services, except compulsory social security services",1,
M_FAUX,fm,market product production of services auxiliary to financial intermediation,1,
M_REAL,fm,market product production of real estate services,1,
M_RESD,fm,market product research and development services,1,
M_OBUS,fm,market product production of other business services,1,
M_MARE,fm,market product production of renting services of machinery and equipment without operator and of personal and household goods,1,
M_PADF,fm,market product production of public administration and defence services; compulsory social security services,1,
M_EDUC,fm,market product production of education services,1,
M_HEAL,fm,market product production of health and social work services,1,
M_ORGA,fm,market product production of membership organisation services n.e.c.,1,
M_OSER,fm,market product production of other services,1,
M_PRHH,fm,market product production of private households with employed persons,1,
M_FURN,fm,market product production of furniture; other manufactured goods n.e.c.,1,
fhp,,"household product, total",0,Meuro
fec,,"economic flow, total",0,Meuro
fec_TLSA,fec,taxes less subsidies on products purchased: total,1,Meuro
fec_TC,fec,Trade correction,1,Meuro
fec_P33,fec_TC,Direct purchases abroad by residents,2,Meuro
fec_P34,fec_TC,Domestic purchases by non-residents,2,Meuro
fec_P7ADJ,fec_TC,CIF/FOB adjustment on imports,2,Meuro
fec_VA,fec,Value added,1,Meuro
fec_D1,fec_VA,Compensation of employees,2,Meuro
fec_WALS,fec_D1,"compensation of employees; wages, salaries, & employers' social contributions: low-skilled",3,Meuro
fec_WAMS,fec_D1,"compensation of employees; wages, salaries, & employers' social contributions: medium-skilled",3,Meuro
fec_WAHS,fec_D1,"compensation of employees; wages, salaries, & employers' social contributions: high-skilled",3,Meuro
fec_OTLS,fec_VA,Other taxes less other subsidies on production,2,Meuro
fec_ONTP,fec_OTLS,Other taxes on production,3,Meuro
fec_D39,fec_OTLS,Other subsidies on production,3,Meuro
fec_NOPS,fec_VA,operating surplus: remaining net operating surplus,2,Meuro
fec_COFC,fec_VA,Consumption of fixed capital,2,Meuro
fec_CLOS,fec_VA,Closing balance sheet,2,Meuro
fs,,"social flow, total",0,
fs_NR,fs,Employed persons,1,1000_persons
fs_NRLS_m,fs_NR,Employment: Low-skilled male,2,1000_persons
fs_NRLS_f,fs_NR,Employment: Low-skilled female,2,1000_persons
fs_NRMS_m,fs_NR,Employment: Medium-skilled male,2,1000_persons
fs_NRMS_f,fs_NR,Employment: Medium-skilled female,2,1000_persons
fs_NRHS_m,fs_NR,Employment: High-skilled male,2,1000_persons
fs_NRHS_f,fs_NR,Employment: High-skilled female,2,1000_persons
fs_HR,fs,Employment hours,1,million_hours
fs_HRLS_m,fs_HR,Employment hours: Low-skilled male,2,million_hours
fs_HRLS_f,fs_HR,Employment hours: Low-skilled female,2,million_hours
fs_HRMS_m,fs_HR,Employment hours: Medium-skilled male,2,million_hours
fs_HRMS_f,fs_HR,Employment hours: Medium-skilled female,2,million_hours
fs_HRHS_m,fs_HR,Employment hours: High-skilled male,2,million_hours
fs_HRHS_f,fs_HR,Employment hours: High-skilled female,2,million_hours
fs_VNR,fs,Employment: Vulnerable employment,1,1000_persons
fs_VHR,fs,Employment hours: Vulnerable employment,1,million_hours
fp,,"direct physical change, total",0,
gw,fp,global warming (climate change),1,
fen,,"environmental flow, total",0,
fen_1,fen,"Carbon dioxide, fossil",1,tonnes
fen_2,fen,N2O,1,tonnes
fen_3,fen,CH4,1,tonnes
fen_4,fen,HFCs,1,tonnes
fen_5,fen,PFCs,1,tonnes
fen_6,fen,SF6,1,tonnes
fen_7,fen,NOx,1,tonnes
fen_8,fen,SOx,1,tonnes
fen_9,fen,NH3,1,tonnes
fen_10,fen,NMVOC,1,tonnes
fen_11,fen,CO,1,tonnes
fen_12,fen,CFCs,1,tonnes
fen_13,fen,HCFCs,1,tonnes
fen_14,fen,Pb,1,tonnes
fen_15,fen,Cd,1,tonnes
fen_16,fen,Hg,1,tonnes
fen_17,fen,As,1,tonnes
fen_18,fen,Cr,1,tonnes
fen_19,fen,Cu,1,tonnes
fen_20,fen,Ni,1,tonnes
fen_21,fen,Se,1,tonnes
fen_22,fen,Zn,1,tonnes
fen_23,fen,Aldrin,1,tonnes
fen_24,fen,Chlordane,1,tonnes
fen_25,fen,Chlordecone,1,tonnes
fen_26,fen,Dieldrin,1,tonnes
fen_27,fen,Endrin,1,tonnes
fen_28,fen,Heptachlor,1,tonnes
fen_29,fen,Hexabr.-biph.,1,tonnes
fen_30,fen,Mirex,1,tonnes
fen_31,fen,Toxaphene,1,tonnes
fen_32,fen,HCH,1,tonnes
fen_33,fen,DDT,1,tonnes
fen_34,fen,PCBs,1,tonnes
fen_35,fen,dioxin,1,tonnes
fen_36,fen,PM10,1,tonnes
fen_37,fen,"PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47)",1,tonnes
fen_38,fen,Benzene,1,tonnes
fen_39,fen,"1,3 Butadiene",1,tonnes
fen_40,fen,Formaldehyd,1,tonnes
fen_41,fen,PM2.5,1,tonnes
fen_42,fen,Furans,1,tonnes
fen_43,fen,Benzo(a),1,tonnes
fen_44,fen,PBDEs,1,tonnes
fen_45,fen,Benzo-[b]-fluoranthene,1,tonnes
fen_46,fen,Benzo-[k]-fluoranthene,1,tonnes
fen_47,fen,"Indeno-[1,2,3-cd]-pyrene",1,tonnes
fen_48,fen,HCB,1,tonnes
fen_49,fen,PCDD_F,1,tonnes
fen_50,fen,TSP,1,tonnes
fen_51,fen,N,1,tonnes
fen_52,fen,P,1,tonnes
fen_53,fen,BOD,1,tonnes
fen_54,fen,C,1,tonnes
fen_55,fen,other emissions,1,tonnes
fen_56,fen,"Carbon dioxide, biogenic",1,tonnes
fen_57,fen,"Methane, biogenic",1,tonnes
fen_58,fen,"Methane, fossil",1,tonnes
fen_59,fen,Asbestos,1,tonnes
fen_60,fen,Arsenic,1,tonnes
fen_61,fen,Cadmium,1,tonnes
fen_62,fen,Antimony___associated_ore,1,tonnes
fen_63,fen,Abrasives__natural__puzzolan__pumice__volcanic_cinder_etc__,1,tonnes
fen_64,fen,Ball_clay,1,tonnes
fen_65,fen,Barite,1,tonnes
fen_66,fen,Bentonite__sepiolite_and_attapulgite,1,tonnes
fen_67,fen,Bismuth___associated_ore,1,tonnes
fen_68,fen,Borate_minerals,1,tonnes
fen_69,fen,Bromine,1,tonnes
fen_70,fen,Cadmium,1,tonnes
fen_71,fen,Calcite,1,tonnes
fen_72,fen,Calcium_carbonate,1,tonnes
fen_73,fen,Chromium___associated_ore,1,tonnes
fen_74,fen,Cobalt___associated_ore,1,tonnes
fen_75,fen,Common_clay__clay_for_bricks_etc_,1,tonnes
fen_76,fen,Copper___associated_ore,1,tonnes
fen_77,fen,Diatomite,1,tonnes
fen_78,fen,Dolomite,1,tonnes
fen_79,fen,Feldspar,1,tonnes
fen_80,fen,Fluorspar,1,tonnes
fen_81,fen,Gallium,1,tonnes
fen_82,fen,Germanium,1,tonnes
fen_83,fen,Gold___associated_ore,1,tonnes
fen_84,fen,Graphite__natural,1,tonnes
fen_85,fen,Gypsum_and_anhydrite,1,tonnes
fen_86,fen,Igneous_rock__basalt__basaltic_lava__diabase__granite__porphyry__etc__,1,tonnes
fen_87,fen,Indium,1,tonnes
fen_88,fen,Industrial_sand,1,tonnes
fen_89,fen,Iodine,1,tonnes
fen_90,fen,Iron___associated_ore,1,tonnes
fen_91,fen,Kaolin,1,tonnes
fen_92,fen,Laterite,1,tonnes
fen_93,fen,Lead___associated_ore,1,tonnes
fen_94,fen,Lithium_ore,1,tonnes
fen_95,fen,Magnesite,1,tonnes
fen_96,fen,Magnesium,1,tonnes
fen_97,fen,Manganese___associated_ore,1,tonnes
fen_98,fen,Manganese_ore,1,tonnes
fen_99,fen,Mercury___associated_ore,1,tonnes
fen_100,fen,Molybdenum___associated_ore,1,tonnes
fen_101,fen,Nickel___associated_ore,1,tonnes
fen_102,fen,Niobium___associated_ore,1,tonnes
fen_103,fen,Palladium___associated_ore,1,tonnes
fen_104,fen,Perlite,1,tonnes
fen_105,fen,Phosphate_rock,1,tonnes
fen_106,fen,Platinum___associated_ore,1,tonnes
fen_107,fen,Potter_clay,1,tonnes
fen_108,fen,Pyrite,1,tonnes
fen_109,fen,Rhenium,1,tonnes
fen_110,fen,Rhodium___associated_ore,1,tonnes
fen_111,fen,Sand_and_gravel,1,tonnes
fen_112,fen,Selenium,1,tonnes
fen_113,fen,Silica_Sand,1,tonnes
fen_114,fen,Silver___associated_ore,1,tonnes
fen_115,fen,Strontium_mineral,1,tonnes
fen_116,fen,Sulphur_ore,1,tonnes
fen_117,fen,Talc__steatite__soapstone__pyrophyllite_,1,tonnes
fen_118,fen,Tantalum___associated_ore,1,tonnes
fen_119,fen,Tellurium___associated_ore,1,tonnes
fen_120,fen,Tin___associated_ore,1,tonnes
fen_121,fen,Titanium___associated_ore,1,tonnes
fen_122,fen,Titanium_ore,1,tonnes
fen_123,fen,Tungsten___associated_ore,1,tonnes
fen_124,fen,Uranium___associated_ore,1,tonnes
fen_125,fen,Vanadium___associated_ore,1,tonnes
fen_126,fen,Vermiculite,1,tonnes
fen_127,fen,Zinc___associated_ore,1,tonnes
fen_128,fen,Zircon,1,tonnes
fen_129,fen,H2O,1,tonnes
